"","Artist","ArtistID","ArtistGenres","ArtistPopularity","ArtistNumFollowers","AlbumName","AlbumID","AlbumBestChartPosition","AlbumWeeksOnChart","AlbumWeeksNumberOne","AlbumPopularity","TrackName","TrackID","TrackDuration","TrackNumber","TrackDanceability","TrackEnergy","TrackKey","TrackLoudness","TrackMode","TrackSpeechiness","TrackAcousticness","TrackInstrumentalness","TrackLiveness","TrackValence","TrackTempo","TrackTimeSignature","Release_year","Release_month","Season","isPop","isRock","isFolk","isTechno","isRap","isJazz","isIndie","isMetal","isBlues","isPunk"
"47","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Mama Said - Mono","3setr0G0xA5tRwPqZ8qAqi",133360,1,0.665,0.589,6,-10.035,0,0.0474,0.103,0,0.0733,0.872,132.467,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"48","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"You Don't Own Me","608bylbJXF0rI3pPeypyB7",150906,2,0.43,0.472,7,-9.519,1,0.0409,0.789,0,0.454,0.583,97.276,3,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"49","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Do Re Mi","2YsCpCOhP0wF9XtWpp76WM",143133,3,0.69,0.637,7,-8.621,1,0.0955,0.483,0,0.0845,0.73,133.004,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"50","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"When The Love Light Starts Shining Thru His Eyes","0pXVdQIDy3Avsh6e4CEsmx",187800,4,0.416,0.722,4,-8.146,1,0.0686,0.515,4.89e-06,0.586,0.817,188.428,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"51","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"My Colouring Book","0d4E4tKjeQJliwo1N9rSrQ",183933,5,0.301,0.152,2,-16.074,1,0.0347,0.879,0.000152,0.368,0.153,96.142,3,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"52","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Mockingbird","6Eokql5kZxQ666fMwxo7nG",153994,6,0.697,0.466,5,-11.417,1,0.0395,0.842,4.92e-06,0.153,0.765,124.432,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"53","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Twenty-Four Hours From Tulsa - Mono Version","6FJoDzeMwMgTwdIbMY4ycj",187333,7,0.539,0.446,1,-10.74,1,0.0397,0.451,0,0.107,0.805,75.795,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"54","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Nothing","1vQlrJ4AFcgFTi2clbNc3Z",149693,8,0.656,0.746,10,-8.412,0,0.0556,0.351,0.000115,0.381,0.915,78.802,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"55","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Anyone Who Had A Heart - Mono","4JanBZEsO2nfkL2aWRP0wi",191306,9,0.582,0.35,10,-11.883,0,0.0348,0.705,6.08e-06,0.0864,0.521,79.516,3,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"56","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Will You Love Me Tomorrow","6zaPCl7hdrCbvaF2bDSNtG",160826,10,0.517,0.755,1,-6.252,1,0.0417,0.201,0.016,0.112,0.679,138.624,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"57","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Wishin' And Hopin' - Stereo Version","4NAbnwBxeiFY714TBr3zBJ",176666,11,0.678,0.332,11,-11.321,1,0.0418,0.252,0,0.156,0.686,108.077,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"58","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Don't You Know","5ht86ykz6YB15O1qzyOxNe",173000,12,0.564,0.65,5,-8.659,0,0.0989,0.438,0,0.263,0.656,120.778,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"59","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"I Only Want To Be With You - Alternate Mix","3iSEmkplNJQMvcE5nKRsI7",162573,13,0.65,0.57,7,-10.44,1,0.0305,0.0299,0,0.033,0.883,129.53,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"60","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"He's Got Something","1UAATUkPbyXv3xcym3qd1A",170666,14,0.671,0.711,0,-9.229,1,0.0421,0.614,0.000257,0.198,0.825,120.488,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"61","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Every Day I Have To Cry","7LZqkUGgltw6qRabzyV27w",150826,15,0.736,0.64,1,-9.192,0,0.0461,0.353,0,0.159,0.943,129.326,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"62","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Can I Get A Witness","3qqusJyEX0Tr3sxxJLz3Dw",166173,16,0.54,0.668,4,-9.051,0,0.036,0.111,1.04e-05,0.208,0.647,169.432,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"63","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"All Cried Out","2FLnILYgHX4Ms14CLM0kqW",185388,17,0.583,0.336,0,-12.063,1,0.0265,0.426,0,0.133,0.628,98.498,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"64","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"I Wish I'd Never Loved You","0rE6MIfe933YrlLXc5UfOD",220626,18,0.267,0.471,11,-10.331,1,0.0407,0.397,0,0.334,0.776,201.551,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"65","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Once Upon A Time","6w5Crk3p8edDXIleGzlICV",117706,19,0.557,0.649,2,-9.546,1,0.0286,0.0374,1.96e-06,0.143,0.741,114.7,4,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"66","Dusty Springfield","5zaXYwewAXedKNCff45U5l","adult standards,brill building pop,british invasion,bubblegum pop,folk,folk rock,mellow gold,motown,rock,soul",65,217543,"A Girl Called Dusty","1ulDMEpgJC1L4W05dMyqHl",6,23,0,46,"Summer Is Over","6eqbY8CBnUKx7syoooRZvf",227026,20,0.466,0.555,6,-9.33,1,0.028,0.3,0,0.0819,0.458,95.675,3,1964,"April","spring",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"67","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"A Shot of Rhythm and Blues","53Ijrzpbht9obINriBUJCN",133493,1,0.473,0.792,4,-8.075,1,0.0351,0.18,0,0.259,0.96,138.66,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"68","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Jambalaya (On the Bayou)","65gwHDMiDPY7ej3UJ0Uf9R",161106,2,0.564,0.724,9,-8.716,1,0.0308,0.23,0,0.0514,0.945,156.551,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"69","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Where Have You Been All My Life","0IQwaJT3fmg5nzvN4nAJMz",159466,3,0.62,0.462,2,-8.191,0,0.0278,0.109,0,0.102,0.867,113.59,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"70","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Here's Hoping","1QQR15ejfQLoRjjItmml0C",109800,4,0.514,0.629,0,-8.06,1,0.0278,0.0517,0,0.132,0.896,137.232,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"71","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Pretend","4DQ0plhQ5JYNv3PfwNirMm",150266,5,0.523,0.633,7,-7.926,1,0.0274,0.241,1.83e-06,0.298,0.884,98.584,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"72","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Maybellene","16ZG6SIYYsbek05PGkiNNN",128493,6,0.689,0.618,7,-8.089,1,0.049,0.011,0,0.308,0.669,118.26,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"73","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"You'll Never Walk Alone","0JKAGX37UpCOOOqszvThCf",163200,7,0.214,0.297,0,-8.601,1,0.031,0.407,8.87e-06,0.238,0.231,74.594,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"74","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"The Wrong Yoyo","3imNNY6DgKRkQMRy890qP1",143266,8,0.563,0.624,7,-7.786,1,0.0564,0.24,8.73e-06,0.252,0.855,118.443,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"75","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"You're the Reason","0jA8gDk4dqgJ0GKCafbrQ4",141933,9,0.553,0.783,4,-8.352,1,0.0323,0.309,0,0.388,0.965,139.472,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"76","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Chills","6lSGTYKLeamUTFpM12MuRM",122440,10,0.513,0.619,7,-8.03,1,0.0298,0.249,0,0.335,0.961,126.633,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"77","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"You Can't Fool Me","6wnqAGuIWQ1T4ajKEdl4AV",139560,11,0.484,0.625,5,-8.465,1,0.0315,0.131,0,0.372,0.789,154.525,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"78","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Don't You Ever","2FP17NZuqqPeFdAFSub5xF",112506,12,0.5,0.854,4,-7.367,1,0.0329,0.464,0,0.151,0.895,144.321,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"79","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Summertime","5RAAWYMGOTyh1Jdpp2F15x",154000,13,0.478,0.412,7,-9.451,0,0.0322,0.185,0.00148,0.12,0.541,121.368,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"80","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Slow Down","49wGYKZSMkBcRFTEpufWvZ",156026,14,0.576,0.836,0,-7.738,1,0.036,0.0344,0.001,0.353,0.883,102.256,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"81","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"A Shot of Rhythm and Blues","6Oz6II2cYrIWP3NHWbMbkl",134200,15,0.534,0.777,4,-10.257,1,0.0346,0.313,0,0.256,0.968,138.718,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"82","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Jambalaya (On the Bayou)","5pDagTwpObixFQhhSQiTad",161200,16,0.564,0.687,2,-10.327,1,0.0313,0.251,0,0.0365,0.904,156.266,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"83","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Where Have You Been All My Life","3nWPB4V79DEVc8S1nDvz72",159666,17,0.63,0.382,2,-11.444,0,0.0312,0.0434,0,0.122,0.81,113.579,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"84","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Here's Hoping","6QIsEg5VhLbSYqGXNXxXY9",109706,18,0.515,0.509,0,-11.182,1,0.0287,0.0127,0,0.312,0.85,137.351,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"85","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Pretend","0r4UzqaYSJZTcVhVgT3oNi",150026,19,0.522,0.563,7,-11.006,1,0.03,0.203,0,0.322,0.715,98.68,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"86","Gerry & The Pacemakers","3UmBeGyNwr4iDWi1vTxWi8","adult standards,brill building pop,british invasion,bubblegum pop,folk rock,merseybeat,rock-and-roll,rockabilly",53,110072,"How Do You Like It?","6KfKWfiXnXVcgYDH0JcIP2",2,28,0,30,"Maybellene","45quSDU4QytHXcfd8bCKmz",127866,20,0.682,0.469,7,-11.823,1,0.0498,0.00217,1.5e-05,0.329,0.706,118.822,4,1963,"October","autumn",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"87","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"(Sittin' On) the Dock of the Bay","4Y4Gd3ty8uut6Qw43c7yJc",166826,1,0.486,0.312,2,-13.522,1,0.0533,0.726,1.59e-06,0.0601,0.598,205.917,4,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"88","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"I Love You More Than Words Can Say","6pIQthK47HGXz2SLwrolj4",172906,2,0.508,0.127,10,-13.953,1,0.0337,0.779,0,0.0937,0.283,129.676,3,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"89","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"Let Me Come on Home","3QOSKKTi22qp8hoYm56kr5",172520,3,0.539,0.431,0,-11.891,1,0.0536,0.0048,3.54e-06,0.12,0.776,178.276,4,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"90","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"Open the Door","0HUeWBNdi1qXXs3Ejj6NJK",142680,4,0.521,0.271,10,-12.051,0,0.0697,0.54,0,0.143,0.675,144.622,3,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"91","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"Don't Mess with Cupid","0ePdoI6HRNgfuZHS3U8nvk",149666,5,0.667,0.388,6,-11.035,1,0.0529,0.148,0.392,0.132,0.925,204.237,4,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"92","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"The Glory of Love","7z9pYu5SvnPthpKNcjUtka",168826,6,0.635,0.18,10,-13.843,1,0.04,0.733,1.79e-06,0.19,0.528,73.006,4,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"93","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"I'm Coming Home to See About You","2oLaZVSbX8U2zXrzHiBixE",185520,7,0.429,0.416,2,-10.941,0,0.045,0.554,5.95e-05,0.114,0.48,166.774,3,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"94","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"Tramp","6Hon1lHa9Y5rMMTrTySoLV",181253,8,0.89,0.377,5,-12.111,1,0.0605,0.204,1.31e-05,0.0741,0.907,106.979,4,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"95","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"The Huckle-Buck","01mjm09Ju9UmPgxNgOjNnK",179426,9,0.813,0.5,9,-12.969,1,0.0326,0.218,0.0334,0.413,0.973,111.604,4,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"96","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"Nobody Knows You (When You're Down and Out)","3C8JVq811dJBtOQx0LktPZ",190640,10,0.662,0.299,1,-13.503,1,0.0359,0.823,3.86e-06,0.0571,0.509,77.485,3,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"97","Otis Redding","60df5JBRRPcnSpsIMxxwQm","classic soul,funk,memphis soul,soul,soul blues,southern soul",70,1379437,"The Dock of the Bay","0kSkzG0sfuG4lRuFF5jWVr",1,15,1,58,"Ole Man Trouble","7x2EPYjTrz9wYUOe5S62zV",155986,11,0.656,0.32,9,-12.296,1,0.0285,0.521,0.000294,0.159,0.64,74.854,4,1968,"February","winter",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
